order_id,order_date,amount,product_id
1873,2023-02-24,30.45,17
1874,2023-02-27,21.45,14
1875,2023-02-19,55.05,28
1876,2023-02-12,356.18,35
1877,2023-02-02,468.6,5
1878,2023-02-16,35.23,27
1879,2023-02-06,389.11,50
1880,2023-02-21,489.6,42
1881,2023-02-14,199.74,25
1882,2023-02-15,437.42,25
1883,2023-02-13,58.52,43
1884,2023-02-28,278.86,42
1885,2023-02-28,186.93,12
1886,2023-02-18,208.67,9
1887,2023-02-24,489.79,1
1888,2023-02-25,30.91,20
1889,2023-02-15,343.28,35
1890,2023-02-14,275.33,15
1891,2023-03-15,186.16,18
1892,2023-03-07,469.96,47
1893,2023-03-25,74.17,43
1894,2023-03-14,315.16,2
1895,2023-03-08,118.92,7
1896,2023-03-20,36.12,39
1897,2023-03-22,357.58,4
1898,2023-03-08,375.46,26
1899,2023-03-15,132.48,14
1900,2023-03-25,434.59,4
1901,2023-03-05,261.87,19
1902,2023-03-08,411.58,47
1903,2023-03-19,173.07,39
1904,2023-03-25,342.82,21
1905,2023-03-08,164.85,10
1906,2023-03-22,270.2,27
1907,2023-03-10,152.07,36
1908,2023-03-19,442.26,12
1909,2023-03-21,345.8,36
1910,2023-03-16,42.5,23
1911,2023-03-21,342.24,34
1912,2023-03-11,354.23,27
1913,2023-03-05,163.95,12
1914,2023-03-25,278.21,16
1915,2023-03-28,128.17,46
1916,2023-03-05,406.77,4
1917,2023-03-18,218.09,27
1918,2023-03-18,274.4,25
1919,2023-03-08,142.4,22
1920,2023-03-21,57.95,29
1921,2023-03-28,198.12,35
1922,2023-03-24,418.12,4
1923,2023-03-09,201.04,39
1924,2023-03-20,38.98,5
1925,2023-03-07,406.23,38
1926,2023-03-24,342.3,14
1927,2023-03-16,120.27,22
1928,2023-03-10,479.37,1
1929,2023-03-07,469.84,48
1930,2023-03-04,378.5,49
1931,2023-03-16,458.93,45
1932,2023-03-20,357.81,26
1933,2023-03-08,285.0,50
1934,2023-03-10,202.72,35
1935,2023-03-21,192.44,17
1936,2023-03-12,266.15,32
1937,2023-03-15,67.33,47
1938,2023-03-16,385.58,21
1939,2023-03-07,197.94,27
1940,2023-03-02,290.01,15
1941,2023-03-24,90.04,17
1942,2023-03-18,468.68,38
1943,2023-03-24,220.44,10
1944,2023-03-07,178.34,25
1945,2023-03-19,420.01,32
1946,2023-04-21,472.86,22
1947,2023-04-09,386.41,32
1948,2023-04-24,328.01,32
1949,2023-04-15,100.75,23
1950,2023-04-06,87.18,35
1951,2023-04-16,108.34,35
1952,2023-04-21,479.47,34
1953,2023-04-02,422.75,5
1954,2023-04-27,340.74,49
1955,2023-04-01,217.95,41
1956,2023-04-08,52.62,10
1957,2023-04-01,124.99,30
1958,2023-04-12,49.02,41
1959,2023-04-22,468.27,31
1960,2023-04-22,254.17,1
1961,2023-04-18,284.79,1
1962,2023-04-01,274.12,18
1963,2023-04-18,489.19,2
1964,2023-04-17,410.32,44
1965,2023-04-14,406.96,12
1966,2023-04-04,460.66,34
1967,2023-04-05,135.67,40
1968,2023-04-17,141.16,23
1969,2023-04-09,401.57,6
1970,2023-04-12,480.46,30
1971,2023-04-19,136.74,45
1972,2023-04-08,163.99,6
1973,2023-04-21,496.0,42
1974,2023-04-25,35.21,26
1975,2023-04-13,201.04,31
1976,2023-04-02,325.64,45
1977,2023-04-06,59.69,28
1978,2023-04-21,396.5,37
1979,2023-04-28,487.44,34
1980,2023-04-02,130.29,45
1981,2023-04-19,248.24,3
1982,2023-04-03,348.53,18
1983,2023-04-18,290.48,3
1984,2023-04-06,465.81,21
1985,2023-04-01,481.51,38
1986,2023-04-05,381.08,46
1987,2023-04-27,211.18,5
1988,2023-04-10,97.98,16
1989,2023-04-19,420.63,25
1990,2023-04-22,450.33,22
1991,2023-04-13,382.69,9
1992,2023-04-26,494.47,47
1993,2023-04-03,260.38,23
1994,2023-04-02,66.89,15
1995,2023-04-27,56.49,39
1996,2023-04-25,314.66,39
1997,2023-04-13,485.08,21
1998,2023-04-01,324.38,29
1999,2023-04-16,129.51,36
2000,2023-04-13,227.29,44
2001,2023-04-19,337.12,6
2002,2023-04-25,316.94,16
2003,2023-04-23,55.28,18
2004,2023-04-05,202.4,41
2005,2023-04-05,375.03,21
2006,2023-04-12,71.14,1
2007,2023-04-10,233.47,49
2008,2023-04-09,69.07,6
2009,2023-04-06,226.87,36
2010,2023-04-18,265.97,7
2011,2023-04-01,63.02,36
2012,2023-04-03,306.52,21
2013,2023-04-28,204.91,19
2014,2023-04-14,206.14,6
2015,2023-04-24,452.55,16
2016,2023-04-19,270.13,44
2017,2023-04-13,101.36,18
2018,2023-04-10,148.84,10
2019,2023-04-03,100.26,18
2020,2023-04-14,163.88,5
2021,2023-05-09,473.23,47
2022,2023-05-21,257.99,40
2023,2023-05-07,239.77,9
2024,2023-05-10,23.25,26
2025,2023-05-11,423.97,25
2026,2023-05-26,433.86,29
2027,2023-05-11,226.7,42
2028,2023-05-20,85.34,21
2029,2023-05-20,474.69,13
2030,2023-05-16,170.81,26
2031,2023-05-11,159.9,45
2032,2023-05-21,255.68,37
2033,2023-05-26,136.36,25
2034,2023-05-09,411.92,26
2035,2023-05-12,74.67,37
2036,2023-05-07,304.27,35
2037,2023-05-06,347.22,36
2038,2023-05-01,477.44,30
2039,2023-05-23,120.63,19
2040,2023-05-27,352.56,27
2041,2023-05-22,259.67,41
2042,2023-05-10,136.17,43
2043,2023-05-05,363.31,25
2044,2023-05-03,235.55,39
2045,2023-05-16,299.48,35
2046,2023-05-17,463.28,45
2047,2023-05-14,280.95,24
2048,2023-05-23,449.84,35
2049,2023-05-20,326.33,6
2050,2023-05-04,389.1,43
2051,2023-05-22,190.4,42
2052,2023-05-20,41.26,42
2053,2023-05-22,330.44,49
2054,2023-05-11,483.54,28
2055,2023-05-04,25.06,17
2056,2023-05-08,265.12,34
2057,2023-05-18,298.65,37
2058,2023-05-08,233.97,26
2059,2023-05-15,390.72,38
2060,2023-05-23,260.22,23
2061,2023-05-01,251.73,19
2062,2023-05-14,461.86,6
2063,2023-05-04,419.03,47
2064,2023-05-05,187.2,22
2065,2023-05-15,396.45,34
2066,2023-05-16,187.18,7
2067,2023-05-15,366.56,29
2068,2023-05-11,52.24,3
2069,2023-05-26,361.17,2
2070,2023-05-28,184.68,7
2071,2023-05-22,404.02,48
2072,2023-05-08,267.68,36
2073,2023-05-06,178.88,28
2074,2023-05-15,131.29,26
2075,2023-05-21,108.54,41
2076,2023-05-22,227.42,2
2077,2023-05-24,314.77,13
2078,2023-05-15,304.26,25
2079,2023-05-01,358.27,14
2080,2023-05-09,381.12,5
2081,2023-05-19,68.84,35
2082,2023-05-06,195.58,13
2083,2023-05-15,74.7,43
2084,2023-06-17,483.64,21
2085,2023-06-20,206.55,26
2086,2023-06-19,74.83,23
2087,2023-06-28,239.77,12
2088,2023-06-27,343.32,20
2089,2023-06-20,303.28,44
2090,2023-06-05,170.33,16
2091,2023-06-10,76.14,24
2092,2023-06-23,87.85,25
2093,2023-06-14,306.28,37
2094,2023-06-13,223.06,32
2095,2023-06-21,277.94,42
2096,2023-06-06,286.36,32
2097,2023-06-10,87.34,21
2098,2023-06-27,236.48,4
2099,2023-06-28,192.34,1
2100,2023-06-16,85.54,25
2101,2023-06-18,262.61,32
2102,2023-06-14,348.65,27
2103,2023-06-23,423.15,32
2104,2023-06-06,59.68,2
2105,2023-06-26,385.31,19
2106,2023-06-02,151.93,35
2107,2023-06-10,100.74,30
2108,2023-06-19,376.41,50
2109,2023-06-16,283.87,8
2110,2023-06-19,74.82,50
2111,2023-06-18,415.18,24
2112,2023-06-18,414.85,3
2113,2023-06-25,365.11,35
2114,2023-06-07,495.09,7
2115,2023-06-24,418.43,49
2116,2023-06-08,162.9,3
2117,2023-06-15,146.15,6
2118,2023-06-15,435.34,8
2119,2023-06-25,409.71,14
2120,2023-06-26,374.05,45
2121,2023-06-12,433.3,40
2122,2023-06-21,225.52,40
2123,2023-06-05,396.73,14
2124,2023-06-26,48.49,23
2125,2023-06-18,154.92,35
2126,2023-06-06,175.35,46
2127,2023-06-10,158.88,18
2128,2023-06-28,266.92,44
2129,2023-06-27,65.71,49
2130,2023-06-26,217.57,4
2131,2023-06-09,436.18,9
2132,2023-06-23,435.72,16
2133,2023-06-05,361.47,16
2134,2023-06-25,424.91,26
2135,2023-06-16,88.24,41
2136,2023-06-09,321.35,25
2137,2023-06-15,56.25,50
2138,2023-06-03,213.37,48
2139,2023-06-09,353.46,24
2140,2023-06-15,476.12,21
2141,2023-06-19,21.19,50
2142,2023-06-28,371.71,47
2143,2023-06-15,324.72,45
2144,2023-06-12,428.05,35
2145,2023-06-13,124.56,28
2146,2023-06-27,121.69,18
2147,2023-06-11,417.6,22
2148,2023-06-18,297.41,37
2149,2023-06-28,252.96,22
2150,2023-06-22,385.88,3
2151,2023-06-04,320.57,30
2152,2023-06-01,79.63,11
2153,2023-06-15,239.13,28
2154,2023-06-07,497.93,9
2155,2023-07-06,439.72,18
2156,2023-07-03,334.2,17
2157,2023-07-03,198.49,42
2158,2023-07-06,44.86,41
2159,2023-07-10,368.47,49
2160,2023-07-08,226.03,6
2161,2023-07-23,65.69,14
2162,2023-07-16,57.41,38
2163,2023-07-08,269.33,29
2164,2023-07-01,23.87,22
2165,2023-07-27,77.89,28
2166,2023-07-23,83.44,5
2167,2023-07-08,203.87,47
2168,2023-07-26,69.17,21
2169,2023-07-12,442.87,9
2170,2023-07-13,391.26,49
2171,2023-07-28,83.91,44
2172,2023-07-05,52.84,37
2173,2023-07-01,312.95,11
2174,2023-07-15,188.57,14
2175,2023-07-21,379.17,27
2176,2023-07-20,349.55,14
2177,2023-07-03,450.36,9
2178,2023-07-25,79.12,47
2179,2023-07-13,188.74,28
2180,2023-07-11,399.72,16
2181,2023-07-09,329.42,16
2182,2023-07-18,308.48,47
2183,2023-07-20,156.76,45
2184,2023-07-01,426.99,43
2185,2023-07-10,118.61,39
2186,2023-07-17,110.55,26
2187,2023-07-10,330.16,16
2188,2023-07-16,205.23,16
2189,2023-07-16,326.28,5
2190,2023-07-17,446.59,1
2191,2023-07-12,468.28,9
2192,2023-07-13,433.19,37
2193,2023-07-14,195.4,44
2194,2023-07-06,386.11,50
2195,2023-07-03,28.01,5
2196,2023-07-01,145.85,3
2197,2023-07-02,475.37,26
2198,2023-07-17,157.51,46
2199,2023-07-17,388.21,28
2200,2023-07-23,213.09,41
2201,2023-07-18,278.07,10
2202,2023-07-09,60.13,6
2203,2023-07-17,462.04,10
2204,2023-07-18,176.84,38
2205,2023-07-21,386.35,42
2206,2023-07-22,328.71,20
2207,2023-07-23,229.99,16
2208,2023-07-02,137.35,28
2209,2023-07-04,237.62,39
2210,2023-07-02,168.46,48
2211,2023-07-22,375.52,8
2212,2023-07-01,359.79,45
2213,2023-07-01,98.64,23
2214,2023-08-17,395.83,47
2215,2023-08-09,100.14,9
2216,2023-08-24,394.94,18
2217,2023-08-24,445.48,50
2218,2023-08-01,180.81,28
2219,2023-08-09,271.45,17
2220,2023-08-23,488.02,41
2221,2023-08-03,258.15,33
2222,2023-08-12,46.61,37
2223,2023-08-06,196.49,17
2224,2023-08-25,69.39,37
2225,2023-08-22,366.93,15
2226,2023-08-24,264.24,3
2227,2023-08-28,434.21,16
2228,2023-08-02,246.45,25
2229,2023-08-05,105.9,3
2230,2023-08-18,405.5,46
2231,2023-08-24,334.74,15
2232,2023-08-11,139.17,47
2233,2023-08-11,150.2,5
2234,2023-08-19,198.95,33
2235,2023-08-22,452.93,12
2236,2023-08-08,406.08,3
2237,2023-08-13,53.08,30
2238,2023-08-28,155.51,20
2239,2023-08-11,61.47,30
2240,2023-08-01,197.08,19
2241,2023-08-19,396.56,48
2242,2023-08-20,136.44,24
2243,2023-08-19,486.49,50
2244,2023-08-25,113.8,35
2245,2023-08-25,402.07,10
2246,2023-08-01,467.55,2
2247,2023-08-08,279.94,41
2248,2023-08-27,352.86,1
2249,2023-08-11,20.7,43
2250,2023-08-13,427.52,47
2251,2023-08-10,69.9,34
2252,2023-08-08,221.51,4
2253,2023-08-05,361.59,6
2254,2023-08-02,462.21,34
2255,2023-08-14,356.41,24
2256,2023-08-15,487.79,6
2257,2023-08-19,65.88,9
2258,2023-08-21,413.58,5
2259,2023-08-19,292.55,28
2260,2023-08-22,482.82,16
2261,2023-08-10,145.28,21
2262,2023-08-26,208.62,48
2263,2023-08-11,172.67,18
2264,2023-08-08,55.85,13
2265,2023-08-05,394.37,38
2266,2023-08-04,94.6,11
2267,2023-08-15,243.71,27
2268,2023-08-04,277.24,50
2269,2023-08-07,236.92,30
2270,2023-08-09,429.19,6
2271,2023-08-06,407.65,20
2272,2023-08-27,358.26,39
2273,2023-08-02,123.21,21
2274,2023-08-05,63.78,16
2275,2023-08-12,210.2,4
2276,2023-08-22,163.44,12
2277,2023-08-01,477.01,29
2278,2023-08-18,379.08,16
2279,2023-08-04,241.78,9
2280,2023-08-04,25.74,50
2281,2023-08-08,82.74,26
2282,2023-08-12,349.42,42
2283,2023-08-03,299.52,17
2284,2023-08-27,55.99,5
2285,2023-08-07,453.2,29
2286,2023-08-26,81.82,22
2287,2023-09-02,472.29,4
2288,2023-09-06,463.58,28
2289,2023-09-27,367.73,32
2290,2023-09-01,203.71,28
2291,2023-09-06,189.89,12
2292,2023-09-09,154.33,10
2293,2023-09-02,314.77,40
2294,2023-09-08,330.69,32
2295,2023-09-14,443.73,31
2296,2023-09-02,62.11,25
2297,2023-09-05,221.23,42
2298,2023-09-26,272.39,41
2299,2023-09-26,280.96,2
2300,2023-09-13,395.32,23
2301,2023-09-16,281.37,32
2302,2023-09-12,458.08,33
2303,2023-09-11,206.42,12
2304,2023-09-01,173.06,15
2305,2023-09-01,449.97,50
2306,2023-09-09,48.12,31
2307,2023-09-17,191.57,38
2308,2023-09-08,487.51,7
2309,2023-09-08,335.29,18
2310,2023-09-18,411.82,48
2311,2023-09-02,386.74,15
2312,2023-09-19,426.32,25
2313,2023-09-12,468.9,12
2314,2023-09-06,133.54,21
2315,2023-09-26,374.29,23
2316,2023-09-19,33.54,45
2317,2023-09-12,474.83,37
2318,2023-09-05,290.29,13
2319,2023-09-27,494.24,32
2320,2023-09-18,168.35,32
2321,2023-09-02,63.32,15
2322,2023-09-20,125.03,34
2323,2023-09-16,20.33,40
2324,2023-09-07,407.09,22
2325,2023-09-23,105.18,21
2326,2023-09-02,30.52,38
2327,2023-09-23,460.27,50
2328,2023-09-04,426.31,24
2329,2023-09-03,199.32,43
2330,2023-09-13,301.29,22
2331,2023-09-10,174.85,11
2332,2023-09-24,475.37,41
2333,2023-09-16,331.61,12
2334,2023-10-23,447.01,40
2335,2023-10-26,191.28,43
2336,2023-10-19,410.94,25
2337,2023-10-10,372.32,19
2338,2023-10-05,105.3,1
2339,2023-10-23,475.38,26
2340,2023-10-28,497.26,37
2341,2023-10-02,107.4,21
2342,2023-10-26,484.42,15
2343,2023-10-21,291.46,32
2344,2023-10-05,178.96,5
2345,2023-10-08,186.47,21
2346,2023-10-06,325.37,6
2347,2023-10-27,360.3,41
2348,2023-10-24,445.59,29
2349,2023-10-01,147.3,16
2350,2023-10-23,52.54,17
2351,2023-10-26,71.86,1
2352,2023-10-02,205.25,47
2353,2023-10-14,485.17,27
2354,2023-10-16,443.25,23
2355,2023-10-18,200.17,31
2356,2023-10-26,434.74,42
2357,2023-10-25,349.84,11
2358,2023-10-15,55.38,3
2359,2023-10-10,29.64,17
2360,2023-10-04,55.62,11
2361,2023-10-13,97.23,5
2362,2023-10-18,472.08,6
2363,2023-10-11,305.13,40
2364,2023-10-16,358.16,28
2365,2023-10-21,99.2,28
2366,2023-10-06,45.71,22
2367,2023-10-07,487.71,27
2368,2023-10-23,285.97,47
2369,2023-10-18,147.33,19
2370,2023-10-10,134.02,4
2371,2023-10-13,294.45,32
2372,2023-10-05,46.16,1
2373,2023-10-14,62.06,43
2374,2023-10-21,308.1,13
2375,2023-10-04,32.35,11
2376,2023-10-21,160.07,6
2377,2023-10-16,425.01,20
2378,2023-10-26,210.78,32
2379,2023-10-22,147.2,42
2380,2023-10-18,206.01,24
2381,2023-10-13,197.31,29
2382,2023-10-02,146.38,30
2383,2023-10-09,128.6,18
2384,2023-10-19,49.59,49
2385,2023-10-23,340.38,6
2386,2023-10-22,185.02,35
2387,2023-10-14,485.94,38
2388,2023-10-08,285.73,25
2389,2023-10-27,270.84,35
2390,2023-10-22,436.11,31
2391,2023-10-19,443.19,31
2392,2023-10-10,57.9,46
2393,2023-10-02,261.01,34
2394,2023-10-26,294.31,40
2395,2023-10-05,77.74,49
2396,2023-10-15,102.98,11
2397,2023-10-07,408.06,9
2398,2023-10-02,223.22,44
2399,2023-10-14,116.92,41
2400,2023-10-05,420.37,17
2401,2023-10-11,457.19,5
2402,2023-10-03,206.29,26
2403,2023-10-18,176.54,18
2404,2023-10-17,239.92,1
2405,2023-10-26,356.2,38
2406,2023-10-17,395.21,8
2407,2023-10-14,91.83,37
2408,2023-10-19,299.69,7
2409,2023-11-19,394.18,19
2410,2023-11-28,277.1,23
2411,2023-11-14,146.79,42
2412,2023-11-16,294.57,31
2413,2023-11-02,102.66,26
2414,2023-11-05,316.76,44
2415,2023-11-23,212.83,26
2416,2023-11-11,351.45,4
2417,2023-11-24,248.1,18
2418,2023-11-12,29.71,20
2419,2023-11-10,154.57,32
2420,2023-11-28,354.17,7
2421,2023-11-28,129.42,20
2422,2023-11-24,232.69,21
2423,2023-11-09,369.82,39
2424,2023-11-21,62.86,29
2425,2023-11-07,458.45,27
2426,2023-11-24,252.54,34
2427,2023-11-28,199.48,4
2428,2023-11-17,399.92,5
2429,2023-11-10,360.59,26
2430,2023-11-05,394.65,34
2431,2023-11-19,33.9,13
2432,2023-11-27,116.35,4
2433,2023-11-08,35.87,4
2434,2023-11-12,358.22,18
2435,2023-11-12,415.28,33
2436,2023-11-13,325.0,8
2437,2023-11-22,34.67,24
2438,2023-11-16,305.14,12
2439,2023-11-28,247.8,36
2440,2023-11-12,185.24,17
2441,2023-11-24,418.82,6
2442,2023-11-10,33.18,4
2443,2023-11-06,429.83,50
2444,2023-11-07,431.41,42
2445,2023-11-08,345.29,18
2446,2023-11-21,216.56,2
2447,2023-11-28,394.55,50
2448,2023-11-22,24.27,9
2449,2023-11-21,103.14,1
2450,2023-11-08,141.15,20
2451,2023-11-23,484.17,42
2452,2023-11-09,223.43,25
2453,2023-11-28,187.38,17
2454,2023-11-07,244.02,44
2455,2023-12-27,319.33,38
2456,2023-12-04,23.53,43
2457,2023-12-27,422.9,36
2458,2023-12-21,305.01,19
2459,2023-12-10,348.52,31
2460,2023-12-03,181.42,18
2461,2023-12-21,176.07,18
2462,2023-12-09,334.94,42
2463,2023-12-10,110.41,34
2464,2023-12-25,135.34,4
2465,2023-12-26,431.51,39
2466,2023-12-13,337.05,44
2467,2023-12-05,366.22,42
2468,2023-12-16,498.79,17
2469,2023-12-14,214.21,48
2470,2023-12-02,299.85,37
2471,2023-12-27,111.16,47
2472,2023-12-23,126.73,35
2473,2023-12-21,396.75,43
2474,2023-12-12,263.51,11
2475,2023-12-27,335.66,36
2476,2023-12-06,161.02,31
2477,2023-12-05,375.64,47
2478,2023-12-26,288.34,12
2479,2023-12-22,451.8,42
2480,2023-12-03,126.68,15
2481,2023-12-24,438.29,27
2482,2023-12-26,445.68,24
2483,2023-12-09,301.07,30
2484,2023-12-28,76.54,4
2485,2023-12-28,324.51,38
2486,2023-12-20,54.18,13
2487,2023-12-17,77.51,44
2488,2023-12-13,274.32,27
2489,2023-12-02,438.01,10
2490,2023-12-05,496.33,22
2491,2023-12-14,493.85,30
2492,2023-12-05,171.86,46
2493,2023-12-06,393.89,32
2494,2023-12-11,322.9,12
2495,2023-12-11,324.56,1
2496,2023-12-15,151.29,49
2497,2023-12-25,100.93,49
2498,2023-12-06,255.0,49
2499,2023-12-25,62.26,40
2500,2023-12-14,324.07,26
2501,2023-12-14,483.36,25
2502,2023-12-01,38.11,13
2503,2023-12-24,199.09,1
2504,2023-12-11,383.29,34
2505,2023-12-07,28.6,1
2506,2023-12-21,372.13,15
2507,2023-12-23,440.95,20
2508,2023-12-05,69.3,33
2509,2023-12-19,166.94,5
2510,2023-12-27,41.94,19
2511,2023-12-15,369.36,39
2512,2023-12-17,182.16,44
2513,2023-12-05,184.51,32
2514,2023-12-12,380.06,11
2515,2023-12-26,213.63,15
2516,2023-12-08,369.04,9
2517,2023-12-07,372.36,38
2518,2023-12-17,101.11,24
2519,2023-12-23,332.26,3
2520,2023-12-13,440.74,17
2521,2023-12-25,276.67,4
2522,2023-12-20,497.45,43
2523,2023-12-04,333.71,2
2524,2023-12-02,351.08,27
2525,2023-12-15,202.52,36
2526,2023-12-09,247.71,10
2527,2023-12-07,353.69,41
2528,2024-01-10,222.02,7
2529,2024-01-22,269.75,40
2530,2024-01-20,356.35,27
2531,2024-01-27,451.34,33
2532,2024-01-24,316.5,19
2533,2024-01-04,396.68,32
2534,2024-01-07,312.32,50
2535,2024-01-09,419.12,13
2536,2024-01-12,357.65,19
2537,2024-01-06,38.91,32
2538,2024-01-07,350.34,31
2539,2024-01-11,132.56,1
2540,2024-01-22,62.72,8
2541,2024-01-27,295.59,32
2542,2024-01-05,475.73,50
2543,2024-01-17,56.02,47
2544,2024-01-04,454.29,42
2545,2024-01-08,239.24,19
2546,2024-01-09,242.85,7
2547,2024-01-27,103.86,3
2548,2024-01-28,159.47,44
2549,2024-01-11,224.48,8
2550,2024-01-04,428.6,3
2551,2024-01-01,428.96,43
2552,2024-01-21,101.85,23
2553,2024-01-15,478.44,18
2554,2024-01-24,64.62,22
2555,2024-01-06,74.64,26
2556,2024-01-15,150.48,25
2557,2024-01-23,428.32,27
2558,2024-01-21,445.34,11
2559,2024-01-04,83.61,47
2560,2024-01-02,491.15,11
2561,2024-01-04,219.69,38
2562,2024-01-16,405.09,44
2563,2024-01-15,107.01,25
2564,2024-01-25,192.13,2
2565,2024-01-28,348.54,47
2566,2024-01-05,251.88,32
2567,2024-01-04,446.05,29
2568,2024-02-03,145.57,21
2569,2024-02-01,358.19,44
2570,2024-02-17,388.41,37
2571,2024-02-24,291.21,43
2572,2024-02-28,182.38,34
2573,2024-02-23,356.28,7
2574,2024-02-14,337.62,16
2575,2024-02-16,185.96,44
2576,2024-02-21,204.74,36
2577,2024-02-20,46.19,42
2578,2024-02-06,262.67,31
2579,2024-02-28,258.0,11
2580,2024-02-03,380.69,21
2581,2024-02-08,178.83,18
2582,2024-02-02,263.33,36
2583,2024-02-21,201.75,16
2584,2024-02-03,240.37,37
2585,2024-02-15,62.25,32
2586,2024-02-15,171.71,32
2587,2024-02-24,333.62,7
2588,2024-02-13,217.92,36
2589,2024-02-18,20.08,6
2590,2024-02-26,310.02,40
2591,2024-02-21,166.21,33
2592,2024-02-18,119.29,43
2593,2024-02-15,476.17,24
2594,2024-02-27,46.05,15
2595,2024-02-28,238.14,36
2596,2024-02-25,317.48,31
2597,2024-02-23,335.44,46
2598,2024-02-15,74.73,49
2599,2024-02-22,126.44,22
2600,2024-02-12,418.34,19
2601,2024-02-18,270.55,45
2602,2024-02-04,41.97,11
2603,2024-02-16,87.42,46
2604,2024-02-24,366.35,7
2605,2024-02-09,313.21,13
2606,2024-02-04,466.5,26
2607,2024-02-07,239.38,13
2608,2024-02-23,182.21,49
2609,2024-02-14,42.32,41
2610,2024-03-04,390.63,29
2611,2024-03-15,336.06,33
2612,2024-03-05,482.65,1
2613,2024-03-17,373.38,36
2614,2024-03-14,422.63,31
2615,2024-03-17,394.92,12
2616,2024-03-23,297.71,47
2617,2024-03-27,81.62,25
2618,2024-03-22,308.26,21
2619,2024-03-17,443.07,27
2620,2024-03-20,459.64,49
2621,2024-03-08,151.33,22
2622,2024-03-10,237.37,9
2623,2024-03-05,218.12,45
2624,2024-03-24,265.9,45
2625,2024-03-18,433.14,46
2626,2024-03-24,469.05,41
2627,2024-03-07,116.43,40
2628,2024-03-23,159.48,23
2629,2024-03-22,83.68,46
2630,2024-03-21,488.09,12
2631,2024-03-17,280.4,41
2632,2024-03-11,360.97,49
2633,2024-03-12,289.89,38
2634,2024-03-19,472.48,46
2635,2024-03-14,343.64,35
2636,2024-03-10,441.19,28
2637,2024-03-26,26.13,7
2638,2024-03-01,202.82,4
2639,2024-03-22,47.17,18
2640,2024-03-25,397.06,19
2641,2024-03-22,140.27,4
2642,2024-03-23,396.49,14
2643,2024-03-25,279.76,23
2644,2024-03-27,237.25,40
2645,2024-03-28,344.25,36
2646,2024-03-28,127.67,42
2647,2024-03-18,206.67,33
2648,2024-03-26,402.48,45
2649,2024-03-10,352.61,4
2650,2024-03-13,206.03,44
2651,2024-03-11,483.6,4
2652,2024-03-01,376.96,13
2653,2024-03-20,437.05,29
2654,2024-03-27,128.26,41
2655,2024-03-23,360.58,24
2656,2024-03-25,302.42,48
2657,2024-03-20,114.31,47
2658,2024-03-07,161.21,12
2659,2024-03-22,55.75,12
2660,2024-03-24,266.65,25
2661,2024-03-02,225.68,36
2662,2024-03-09,82.43,38
2663,2024-03-28,142.41,22
2664,2024-03-15,360.65,10
2665,2024-03-02,93.78,21
2666,2024-03-20,44.41,41
2667,2024-03-20,424.71,20
2668,2024-03-16,399.16,36
2669,2024-03-12,54.98,46
2670,2024-03-11,272.19,12
2671,2024-03-17,52.72,33
2672,2024-03-06,219.65,35
2673,2024-03-13,64.13,15
2674,2024-03-07,338.4,22
2675,2024-03-12,160.92,49
2676,2024-03-20,274.64,36
2677,2024-03-27,381.02,42
2678,2024-03-01,75.07,23
2679,2024-03-15,135.37,42
2680,2024-03-20,460.93,16
2681,2024-03-02,347.62,21
2682,2024-03-13,459.65,8
2683,2024-03-13,143.16,47
2684,2024-03-10,31.86,34
2685,2024-03-27,389.84,33
2686,2024-03-26,264.19,32
2687,2024-04-10,451.18,13
2688,2024-04-11,266.67,7
2689,2024-04-06,486.38,50
2690,2024-04-18,275.94,41
2691,2024-04-03,121.18,41
2692,2024-04-25,122.32,44
2693,2024-04-14,421.12,14
2694,2024-04-18,417.8,48
2695,2024-04-25,228.91,5
2696,2024-04-24,349.3,2
2697,2024-04-15,364.1,3
2698,2024-04-03,55.16,12
2699,2024-04-26,140.92,5
2700,2024-04-19,414.38,17
2701,2024-04-14,206.26,41
2702,2024-04-13,227.85,2
2703,2024-04-13,343.18,35
2704,2024-04-01,327.88,40
2705,2024-04-03,382.86,38
2706,2024-04-02,356.42,5
2707,2024-04-12,465.46,7
2708,2024-04-10,397.71,20
2709,2024-04-20,61.52,49
2710,2024-04-15,203.08,43
2711,2024-04-01,247.51,35
2712,2024-04-08,85.46,26
2713,2024-04-26,402.79,35
2714,2024-04-10,480.86,10
2715,2024-04-10,345.1,47
2716,2024-04-21,199.1,1
2717,2024-04-18,439.89,10
2718,2024-04-04,40.05,37
2719,2024-04-20,209.16,36
2720,2024-04-03,166.25,48
2721,2024-04-24,453.7,23
2722,2024-04-07,218.07,42
2723,2024-04-28,266.03,11
2724,2024-04-06,125.98,17
2725,2024-04-07,75.02,43
2726,2024-04-26,292.3,4
2727,2024-04-28,380.5,36
2728,2024-04-15,329.44,5
2729,2024-05-22,52.33,7
2730,2024-05-07,368.28,32
2731,2024-05-11,191.43,43
2732,2024-05-21,132.58,19
2733,2024-05-20,53.51,13
2734,2024-05-11,253.21,22
2735,2024-05-20,336.52,45
2736,2024-05-19,93.15,37
2737,2024-05-12,407.7,28
2738,2024-05-06,22.32,16
2739,2024-05-26,126.33,48
2740,2024-05-21,229.34,24
2741,2024-05-05,346.2,22
2742,2024-05-16,242.17,23
2743,2024-05-25,166.63,36
2744,2024-05-04,104.37,39
2745,2024-05-03,424.06,9
2746,2024-05-18,114.29,47
